Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
CDE,Call,CDE210319C00008000,2021-02-12 10:55AM EST,8.0,1.59,1.5,1.65,0.07,+4.61%,21,2394,90.43%,9.1,1.575,1.575,0.17307692307692307,no
CDE,Call,CDE210319C00009000,2021-02-12 3:58PM EST,9.0,1.06,1.0,1.15,0.01,+0.95%,200,2113,94.73%,9.1,1.075,1.06,0.1164835164835165,no
CDE,Call,CDE210319C00010000,2021-02-12 3:35PM EST,10.0,0.65,0.65,0.75,-0.05,-7.14%,139,3278,95.70%,9.1,0.7,0.65,0.07142857142857144,yes
CDE,Call,CDE210319C00011000,2021-02-12 3:29PM EST,11.0,0.42,0.4,0.55,-0.08,-16.00%,17,5721,99.61%,9.1,0.475,0.42,0.04615384615384616,no
CDE,Call,CDE210319C00012000,2021-02-12 3:56PM EST,12.0,0.35,0.25,0.35,0.02,+6.06%,61,3263,99.80%,9.1,0.3,0.3,0.03296703296703297,no
CDE,Call,CDE210319C00013000,2021-02-12 11:54AM EST,13.0,0.25,0.15,0.25,0.0,-,24,502,101.95%,9.1,0.2,0.2,0.02197802197802198,no
CDE,Call,CDE210319C00014000,2021-02-11 12:17PM EST,14.0,0.2,0.1,0.2,0.0,-,2,525,107.03%,9.1,0.15000000000000002,0.15000000000000002,0.016483516483516487,no
CDE,Call,CDE210319C00015000,2021-02-12 9:58AM EST,15.0,0.12,0.1,0.15,-0.08,-40.00%,16,6534,113.28%,9.1,0.125,0.12,0.013186813186813187,no
CDE,Call,CDE210319C00020000,2021-02-09 12:05PM EST,20.0,0.1,0.0,0.1,0.0,-,3,24,133.59%,9.1,0.05,0.05,0.005494505494505495,no
CDE,Put,CDE210319P00003000,2021-02-04 9:30AM EST,3.0,0.05,0.0,0.1,0.0,-,1,3,209.38%,9.1,0.05,0.05,0.016666666666666666,no
CDE,Put,CDE210319P00004000,2021-02-10 2:46PM EST,4.0,0.03,0.0,0.25,0.0,-,1,41,194.53%,9.1,0.125,0.03,0.0075,no
CDE,Put,CDE210319P00005000,2021-02-09 1:16PM EST,5.0,0.02,0.0,0.3,0.0,-,6,95,156.25%,9.1,0.15,0.02,0.004,no
CDE,Put,CDE210319P00006000,2021-02-11 9:30AM EST,6.0,0.18,0.0,0.15,0.0,-,2,478,97.66%,9.1,0.075,0.075,0.0125,no
CDE,Put,CDE210319P00007000,2021-02-12 3:27PM EST,7.0,0.2,0.15,0.25,-0.02,-9.09%,18,993,91.80%,9.1,0.2,0.2,0.028571428571428574,no
CDE,Put,CDE210319P00008000,2021-02-12 3:16PM EST,8.0,0.5,0.45,0.5,-0.02,-3.85%,18,1418,90.43%,9.1,0.475,0.475,0.059375,no
CDE,Put,CDE210319P00009000,2021-02-12 9:30AM EST,9.0,0.96,0.9,1.05,-0.06,-5.88%,8,1800,94.73%,9.1,0.975,0.96,0.10666666666666666,yes
CDE,Put,CDE210319P00010000,2021-02-10 2:43PM EST,10.0,1.51,1.5,1.75,0.07,+4.86%,11,456,98.05%,9.1,1.625,1.51,0.151,no
CDE,Put,CDE210319P00011000,2021-02-11 3:16PM EST,11.0,2.4,2.3,2.45,0.0,-,10,293,99.61%,9.1,2.375,2.375,0.2159090909090909,no
CDE,Put,CDE210319P00012000,2021-02-10 10:44AM EST,12.0,3.2,3.1,3.5,0.0,-,1,110,111.52%,9.1,3.3,3.2,0.26666666666666666,no
CDE,Put,CDE210319P00015000,2021-02-01 11:18AM EST,15.0,5.5,5.9,6.2,0.0,-,10,77,118.36%,9.1,6.050000000000002,5.5,0.36666666666666653,no
TROX,Call,TROX210319C00012000,2021-01-22 9:33AM EST,12.0,4.8,6.1,7.6,0.0,-,1,921,117.38%,18.58,6.85,4.8,0.25834230355220666,no
TROX,Call,TROX210319C00014000,2021-02-11 3:25PM EST,14.0,5.0,4.7,5.0,0.2,+4.17%,2,511,84.38%,18.58,4.85,4.85,0.26103336921420883,no
TROX,Call,TROX210319C00015000,2021-02-11 10:21AM EST,15.0,3.92,3.8,4.0,0.0,-,105,1678,73.05%,18.58,3.9,3.9,0.20990312163616795,no
TROX,Call,TROX210319C00016000,2021-02-08 9:51AM EST,16.0,3.25,2.75,3.2,0.25,+8.33%,1,1351,62.70%,18.58,2.975,2.975,0.16011840688912812,no
TROX,Call,TROX210319C00017000,2021-02-10 3:07PM EST,17.0,2.39,2.25,2.45,0.0,-,10,79,66.80%,18.58,2.35,2.35,0.1264800861141012,no
TROX,Call,TROX210319C00018000,2021-02-11 3:38PM EST,18.0,1.88,1.65,1.85,0.03,+1.62%,1,112,65.82%,18.58,1.75,1.75,0.09418729817007536,no
TROX,Call,TROX210319C00019000,2021-02-12 2:39PM EST,19.0,1.3,1.15,1.35,-0.2,-13.33%,3,96,64.45%,18.58,1.25,1.25,0.06727664155005382,yes
TROX,Call,TROX210319C00020000,2021-02-11 10:29AM EST,20.0,0.93,0.8,1.0,-0.02,-2.11%,1,35,65.14%,18.58,0.9,0.9,0.048439181916038763,no
TROX,Call,TROX210319C00021000,2021-02-12 2:36PM EST,21.0,0.61,0.5,0.7,0.01,+1.67%,15,38,63.87%,18.58,0.6,0.6,0.03229278794402583,no
TROX,Call,TROX210319C00022000,2021-02-11 3:05PM EST,22.0,0.45,0.35,0.5,0.0,-,1,29,65.14%,18.58,0.425,0.425,0.0228740581270183,no
TROX,Call,TROX210319C00023000,2021-02-01 3:21PM EST,23.0,0.25,0.2,1.5,0.0,-,-,197,99.02%,18.58,0.85,0.25,0.013455328310010766,no
TROX,Call,TROX210319C00025000,2021-02-11 1:40PM EST,25.0,0.19,0.05,0.2,0.0,-,5,17,65.82%,18.58,0.125,0.125,0.006727664155005383,no
TROX,Put,TROX210319P00012000,2021-01-20 9:30AM EST,12.0,0.3,0.05,0.75,0.0,-,-,1,132.03%,18.58,0.4,0.3,0.025,no
TROX,Put,TROX210319P00013000,2021-02-10 9:30AM EST,13.0,0.2,0.15,0.25,0.0,-,1,9,92.19%,18.58,0.2,0.2,0.015384615384615384,no
TROX,Put,TROX210319P00014000,2021-02-08 9:46AM EST,14.0,0.3,0.2,0.3,0.0,-,4,13,82.42%,18.58,0.25,0.25,0.017857142857142856,no
TROX,Put,TROX210319P00015000,2021-02-12 11:14AM EST,15.0,0.38,0.35,0.45,-0.17,-30.91%,8,71,79.30%,18.58,0.4,0.38,0.025333333333333333,no
TROX,Put,TROX210319P00016000,2021-02-11 2:58PM EST,16.0,0.58,0.55,0.65,0.0,-,4,10,75.68%,18.58,0.6000000000000001,0.58,0.03625,no
TROX,Put,TROX210319P00017000,2021-02-09 2:55PM EST,17.0,0.95,0.8,0.95,0.0,-,1,2,72.27%,18.58,0.875,0.875,0.05147058823529412,no
TROX,Put,TROX210319P00018000,2021-02-05 11:42AM EST,18.0,1.6,1.2,1.35,0.0,-,10,10,70.70%,18.58,1.275,1.275,0.07083333333333333,yes
TROX,Put,TROX210319P00019000,2021-02-10 3:30PM EST,19.0,1.93,1.75,1.9,0.0,-,5,21,71.39%,18.58,1.825,1.825,0.09605263157894736,no
IOSP,Call,IOSP210319C00075000,2021-01-08 3:42PM EST,75.0,25.21,15.5,25.5,0.0,-,25,25,61.87%,100.08,20.5,20.5,0.2048361310951239,no
IOSP,Call,IOSP210319C00080000,2021-01-08 3:39PM EST,80.0,20.9,11.5,20.5,0.0,-,7,7,50.44%,100.08,16.0,16.0,0.1598721023181455,no
IOSP,Call,IOSP210319C00090000,2021-02-04 12:15PM EST,90.0,5.6,6.8,16.5,0.0,-,5,5,94.38%,100.08,11.65,5.6,0.055955235811350916,no
IOSP,Call,IOSP210319C00095000,2021-01-22 9:42AM EST,95.0,5.8,2.6,11.9,0.0,-,3,22,78.27%,100.08,7.25,5.8,0.05795363709032773,no
IOSP,Call,IOSP210319C00100000,2020-08-16 11:06PM EST,100.0,4.0,0.0,10.0,0.0,-,-,4,83.20%,100.08,5.0,4.0,0.039968025579536375,no
IOSP,Call,IOSP210319C00120000,2020-08-23 11:10PM EST,120.0,1.7,0.0,0.0,0.0,-,-,0,12.50%,100.08,0.0,0.0,0.0,yes
IOSP,Put,IOSP210319P00070000,2020-09-03 8:42AM EST,70.0,6.85,5.6,15.5,0.0,-,-,1,226.81%,100.08,10.55,6.85,0.09785714285714284,no
IOSP,Put,IOSP210319P00080000,2021-01-28 2:20PM EST,80.0,1.85,0.0,9.4,0.0,-,-,1,113.99%,100.08,4.7,1.85,0.023125,no
MTX,Call,MTX210219C00060000,2020-10-26 10:04AM EST,60.0,4.1,3.6,8.5,0.0,-,10,10,98.39%,66.33,6.05,4.1,0.061812151364390173,no
MTX,Call,MTX210219C00065000,2021-02-02 9:38AM EST,65.0,5.1,0.0,10.0,0.0,-,2,8,87.11%,66.33,5.0,5.0,0.07538067239559777,no
MTX,Put,MTX210219P00075000,2021-01-11 1:25PM EST,75.0,8.6,4.3,14.0,0.0,-,-,0,57.03%,66.33,9.15,8.6,0.11466666666666668,no
PVG,Call,PVG210319C00005000,2021-02-01 1:25PM EST,5.0,6.5,5.8,6.4,0.0,-,1,8,208.20%,10.87,6.1,6.1,0.5611775528978841,no
PVG,Call,PVG210319C00007000,2020-11-05 9:40AM EST,7.0,6.1,4.5,4.7,0.0,-,1,2,205.08%,10.87,4.6,4.6,0.4231830726770929,no
PVG,Call,PVG210319C00008000,2021-02-09 2:10PM EST,8.0,3.2,2.6,3.3,0.0,-,1,48,74.22%,10.87,2.95,2.95,0.2713891444342227,no
PVG,Call,PVG210319C00009000,2021-02-11 2:38PM EST,9.0,1.9,2.0,2.2,0.0,-,10,24,72.66%,10.87,2.1,1.9,0.17479300827966882,no
PVG,Call,PVG210319C00010000,2021-02-12 3:43PM EST,10.0,1.3,1.25,1.45,0.09,+7.44%,46,1094,67.58%,10.87,1.35,1.3,0.11959521619135235,no
PVG,Call,PVG210319C00011000,2021-02-12 11:15AM EST,11.0,0.8,0.75,0.9,0.0,-,37,852,67.77%,10.87,0.825,0.8,0.0735970561177553,yes
PVG,Call,PVG210319C00012000,2021-02-12 3:41PM EST,12.0,0.45,0.45,0.5,0.01,+2.27%,45,1677,68.16%,10.87,0.475,0.45,0.04139834406623735,no
PVG,Call,PVG210319C00013000,2021-02-12 10:52AM EST,13.0,0.25,0.2,0.3,-0.05,-16.67%,13,1810,67.58%,10.87,0.25,0.25,0.02299908003679853,no
PVG,Call,PVG210319C00014000,2021-02-12 2:19PM EST,14.0,0.18,0.1,0.25,0.03,+20.00%,9,3808,74.22%,10.87,0.175,0.175,0.01609935602575897,no
PVG,Call,PVG210319C00015000,2021-02-11 12:36PM EST,15.0,0.1,0.0,0.15,0.0,-,22,1558,70.31%,10.87,0.075,0.075,0.006899724011039559,no
PVG,Call,PVG210319C00016000,2021-01-07 11:16AM EST,16.0,0.15,0.05,0.2,0.0,-,1,170,90.63%,10.87,0.125,0.125,0.011499540018399266,no
PVG,Call,PVG210319C00017000,2021-01-11 2:39PM EST,17.0,0.1,0.0,0.15,0.0,-,10,39,89.84%,10.87,0.075,0.075,0.006899724011039559,no
PVG,Call,PVG210319C00018000,2020-11-18 1:55PM EST,18.0,0.2,0.05,0.2,0.0,-,50,115,109.77%,10.87,0.125,0.125,0.011499540018399266,no
PVG,Call,PVG210319C00020000,2021-02-01 9:30AM EST,20.0,0.05,0.0,0.1,0.0,-,3,243,106.25%,10.87,0.05,0.05,0.004599816007359706,no
PVG,Call,PVG210319C00025000,2020-12-31 10:53AM EST,25.0,0.08,0.0,0.25,0.0,-,20,30,158.59%,10.87,0.125,0.08,0.00735970561177553,no
PVG,Put,PVG210319P00007000,2020-08-27 11:48AM EST,7.0,0.25,0.0,0.3,0.0,-,240,201,116.41%,10.87,0.15,0.15,0.021428571428571432,no
PVG,Put,PVG210319P00008000,2021-02-12 9:30AM EST,8.0,0.1,0.0,0.15,0.0,-,2,23,73.05%,10.87,0.075,0.075,0.009375,no
PVG,Put,PVG210319P00009000,2021-02-12 9:38AM EST,9.0,0.25,0.15,0.25,0.04,+19.05%,11,80,68.75%,10.87,0.2,0.2,0.022222222222222227,no
PVG,Put,PVG210319P00010000,2021-02-12 11:56AM EST,10.0,0.47,0.4,0.5,-0.01,-2.08%,75,1787,65.04%,10.87,0.45,0.45,0.045,yes
PVG,Put,PVG210319P00011000,2021-02-11 2:04PM EST,11.0,1.03,0.85,1.0,0.0,-,24,280,65.63%,10.87,0.925,0.925,0.08409090909090909,no
PVG,Put,PVG210319P00012000,2021-02-09 1:47PM EST,12.0,1.81,1.5,1.7,0.33,+22.30%,40,785,67.77%,10.87,1.6,1.6,0.13333333333333333,no
PVG,Put,PVG210319P00013000,2021-01-28 2:47PM EST,13.0,2.4,2.3,2.5,0.0,-,7,185,69.53%,10.87,2.4,2.4,0.1846153846153846,no
PVG,Put,PVG210319P00014000,2021-01-20 3:22PM EST,14.0,3.27,3.2,3.4,0.0,-,4,110,73.44%,10.87,3.3,3.27,0.23357142857142854,no
PVG,Put,PVG210319P00015000,2021-01-11 11:06AM EST,15.0,4.15,3.7,4.2,0.0,-,1,4,69.53%,10.87,3.95,3.95,0.26333333333333336,no
PVG,Put,PVG210319P00017000,2020-09-03 8:38AM EST,17.0,4.2,4.9,5.1,0.0,-,50,60,0.00%,10.87,5.0,4.2,0.24705882352941175,no
PVG,Put,PVG210319P00018000,2020-10-19 3:38PM EST,18.0,5.5,6.2,6.4,0.0,-,-,0,0.00%,10.87,6.300000000000002,5.5,0.3055555555555556,no
EVA,Call,EVA210319C00025000,2021-01-21 9:30AM EST,25.0,28.03,25.6,30.0,0.0,-,3,0,176.46%,52.09,27.8,27.8,0.5336916874640046,no
EVA,Call,EVA210319C00045000,2021-02-11 3:16PM EST,45.0,6.72,6.2,9.4,0.0,-,5,5,52.00%,52.09,7.800000000000002,6.72,0.12900748704165865,no
EVA,Call,EVA210319C00050000,2021-02-09 12:04PM EST,50.0,3.6,3.0,3.3,0.0,-,1,105,34.16%,52.09,3.15,3.15,0.06047225955077749,no
EVA,Call,EVA210319C00055000,2021-02-11 10:55AM EST,55.0,0.65,0.3,1.25,-0.01,-1.52%,1,306,37.92%,52.09,0.775,0.65,0.01247840276444615,yes
EVA,Call,EVA210319C00060000,2021-02-04 2:39PM EST,60.0,0.2,0.05,0.5,0.0,-,1,15,42.97%,52.09,0.275,0.2,0.0038395085429065077,no
EVA,Put,EVA210319P00040000,2021-01-19 12:13AM EST,40.0,0.8,0.0,1.5,0.0,-,-,6,79.88%,52.09,0.75,0.75,0.01875,no
EVA,Put,EVA210319P00045000,2021-02-11 1:57PM EST,45.0,0.3,0.15,0.55,0.0,-,10,39,47.56%,52.09,0.35000000000000003,0.3,0.006666666666666665,no
EVA,Put,EVA210319P00050000,2021-02-12 9:46AM EST,50.0,1.3,0.5,1.8,-0.3,-18.75%,1,15,44.43%,52.09,1.15,1.15,0.023,no
CMP,Call,CMP210319C00045000,2020-07-16 9:48AM EST,45.0,10.0,15.8,16.5,0.0,-,-,2,0.00%,64.18,16.15,10.0,0.1558117793705204,no
CMP,Call,CMP210319C00047500,2020-08-27 2:19PM EST,47.5,11.67,11.6,12.6,0.0,-,-,1,0.00%,64.18,12.1,11.67,0.1818323465253973,no
CMP,Call,CMP210319C00050000,2020-09-28 2:40PM EST,50.0,11.1,11.0,12.5,0.0,-,1,1,0.00%,64.18,11.75,11.1,0.17295107510127766,no
CMP,Call,CMP210319C00052500,2020-12-15 10:15AM EST,52.5,10.57,10.8,11.8,0.0,-,2,16,38.97%,64.18,11.3,10.57,0.16469305079464006,no
CMP,Call,CMP210319C00055000,2021-01-06 12:28PM EST,55.0,11.12,8.7,9.4,0.0,-,2,10,35.89%,64.18,9.05,9.05,0.14100966033032095,no
CMP,Call,CMP210319C00057500,2021-02-10 2:14PM EST,57.5,7.2,6.9,7.8,0.0,-,1,7,47.90%,64.18,7.35,7.2,0.11218448114677468,no
CMP,Call,CMP210319C00060000,2021-02-09 11:00AM EST,60.0,5.89,4.8,5.6,0.0,-,8,50,41.21%,64.18,5.199999999999998,5.199999999999998,0.0810221252726706,no
CMP,Call,CMP210319C00062500,2021-02-03 1:12PM EST,62.5,2.5,2.85,3.7,0.0,-,11,44,36.60%,64.18,3.2750000000000004,2.5,0.0389529448426301,no
CMP,Call,CMP210319C00065000,2021-02-12 2:42PM EST,65.0,2.24,1.55,2.6,-0.31,-12.16%,2,365,38.65%,64.18,2.075,2.075,0.032330944219382984,yes
CMP,Call,CMP210319C00067500,2021-02-12 2:45PM EST,67.5,1.35,0.65,1.6,-0.1,-6.90%,3,111,37.62%,64.18,1.125,1.125,0.017528825179183544,no
CMP,Call,CMP210319C00070000,2021-02-11 3:39PM EST,70.0,0.68,0.45,0.75,0.0,-,1,568,33.94%,64.18,0.6,0.6,0.009348706762231223,no
CMP,Call,CMP210319C00072500,2021-02-08 9:30AM EST,72.5,0.5,0.25,0.5,0.0,-,1,148,36.43%,64.18,0.375,0.375,0.005842941726394515,no
CMP,Call,CMP210319C00075000,2021-02-12 12:32PM EST,75.0,0.45,0.1,0.3,0.3,+200.00%,3,90,37.55%,64.18,0.2,0.2,0.0031162355874104087,no
CMP,Call,CMP210319C00080000,2021-02-09 11:42AM EST,80.0,0.13,0.0,0.5,0.0,-,6,24,54.93%,64.18,0.25,0.13,0.002025553131816765,no
CMP,Call,CMP210319C00085000,2020-10-16 1:17PM EST,85.0,0.7,0.0,0.7,0.0,-,1,3,60.35%,64.18,0.35,0.35,0.005453412277968213,no
CMP,Put,CMP210319P00032500,2021-01-20 9:52AM EST,32.5,0.16,0.0,1.5,0.0,-,-,2,159.28%,64.18,0.75,0.16,0.004923076923076922,no
CMP,Put,CMP210319P00035000,2021-01-27 9:47AM EST,35.0,0.17,0.0,1.5,0.0,-,1,1,144.53%,64.18,0.75,0.17,0.004857142857142858,no
CMP,Put,CMP210319P00037500,2020-08-31 9:42AM EST,37.5,1.0,0.75,1.0,0.0,-,2,2,136.04%,64.18,0.875,0.875,0.02333333333333333,no
CMP,Put,CMP210319P00040000,2021-01-27 3:09PM EST,40.0,0.1,0.0,1.5,0.0,-,1,2,117.77%,64.18,0.75,0.1,0.0025,no
CMP,Put,CMP210319P00042500,2020-09-20 11:12PM EST,42.5,1.7,0.75,1.6,0.0,-,-,1,119.97%,64.18,1.175,1.175,0.027647058823529413,no
CMP,Put,CMP210319P00045000,2021-01-27 9:30AM EST,45.0,0.3,0.0,1.5,0.0,-,30,49,93.85%,64.18,0.75,0.3,0.006666666666666665,no
CMP,Put,CMP210319P00047500,2020-12-23 2:12PM EST,47.5,0.75,0.1,1.65,0.0,-,20,23,86.52%,64.18,0.875,0.75,0.015789473684210527,no
CMP,Put,CMP210319P00050000,2021-02-05 9:35AM EST,50.0,0.4,0.2,0.25,0.0,-,1,47,52.93%,64.18,0.225,0.225,0.0045000000000000005,no
CMP,Put,CMP210319P00052500,2021-02-08 11:20AM EST,52.5,0.56,0.3,0.4,0.0,-,1,30,51.12%,64.18,0.35,0.35,0.006666666666666665,no
CMP,Put,CMP210319P00055000,2021-02-10 12:23PM EST,55.0,1.13,0.45,0.7,0.48,+73.85%,1,77,49.85%,64.18,0.575,0.575,0.010454545454545454,no
CMP,Put,CMP210319P00057500,2021-02-12 10:36AM EST,57.5,1.0,0.65,1.2,0.0,-,1,41,49.37%,64.18,0.925,0.925,0.01608695652173913,no
CMP,Put,CMP210319P00060000,2021-02-09 9:30AM EST,60.0,1.5,1.25,1.7,0.0,-,2,45,45.53%,64.18,1.475,1.475,0.02458333333333334,no
CMP,Put,CMP210319P00062500,2021-02-09 9:30AM EST,62.5,2.0,1.85,2.8,0.0,-,2,6,47.12%,64.18,2.325,2.0,0.032,yes
CMP,Put,CMP210319P00065000,2021-02-08 9:30AM EST,65.0,4.1,3.2,4.1,0.0,-,-,10,47.49%,64.18,3.65,3.65,0.05615384615384615,no
CMP,Put,CMP210319P00070000,2021-01-12 12:51PM EST,70.0,7.74,0.0,0.0,0.0,-,2,23,0.00%,64.18,0.0,0.0,0.0,no
CMP,Put,CMP210319P00075000,2020-08-07 10:36AM EST,75.0,20.5,18.4,20.8,0.0,-,5,5,163.77%,64.18,19.6,19.6,0.26133333333333336,no
EGO,Call,EGO210319C00005000,2021-01-25 3:59PM EST,5.0,5.8,7.8,8.9,0.0,-,5,5,257.81%,13.04,8.35,5.8,0.4447852760736197,no
EGO,Call,EGO210319C00008000,2021-01-19 12:02AM EST,8.0,3.43,4.9,5.3,0.0,-,-,28,97.66%,13.04,5.1,3.43,0.26303680981595096,no
EGO,Call,EGO210319C00009000,2021-01-29 11:02AM EST,9.0,4.0,4.0,4.3,1.3,+48.15%,1,5,89.06%,13.04,4.15,4.0,0.3067484662576687,no
EGO,Call,EGO210319C00010000,2021-02-12 3:08PM EST,10.0,3.08,3.1,3.3,-0.12,-3.75%,4,437,76.37%,13.04,3.2,3.08,0.2361963190184049,no
EGO,Call,EGO210319C00011000,2021-02-09 1:42PM EST,11.0,2.5,2.25,2.45,0.0,-,23,494,71.09%,13.04,2.35,2.35,0.1802147239263804,no
EGO,Call,EGO210319C00012000,2021-02-12 3:59PM EST,12.0,1.68,1.55,1.75,0.13,+8.39%,2,905,70.02%,13.04,1.65,1.65,0.12653374233128833,no
EGO,Call,EGO210319C00013000,2021-02-11 2:51PM EST,13.0,1.05,1.1,1.2,0.0,-,1,479,72.46%,13.04,1.15,1.05,0.08052147239263804,no
EGO,Call,EGO210319C00014000,2021-02-12 12:55PM EST,14.0,0.7,0.65,0.8,-0.05,-6.67%,601,9517,70.51%,13.04,0.7250000000000001,0.7,0.053680981595092034,yes
EGO,Call,EGO210319C00015000,2021-02-12 2:33PM EST,15.0,0.54,0.4,0.55,-0.01,-1.82%,6,5886,72.27%,13.04,0.475,0.475,0.036426380368098164,no
EGO,Call,EGO210319C00016000,2021-02-11 12:34PM EST,16.0,0.32,0.25,0.4,0.0,-,3,65,75.29%,13.04,0.325,0.32,0.024539877300613498,no
EGO,Call,EGO210319C00017000,2021-02-11 11:37AM EST,17.0,0.25,0.15,0.35,0.0,-,1,23,80.66%,13.04,0.25,0.25,0.01917177914110429,no
EGO,Call,EGO210319C00018000,2021-02-12 11:44AM EST,18.0,0.15,0.1,0.2,-0.05,-25.00%,1,543,79.69%,13.04,0.15000000000000002,0.15,0.011503067484662576,no
EGO,Call,EGO210319C00019000,2021-02-05 9:36AM EST,19.0,0.24,0.0,1.35,0.0,-,2,2,140.92%,13.04,0.675,0.24,0.018404907975460124,no
EGO,Call,EGO210319C00020000,2021-02-10 2:02PM EST,20.0,0.12,0.0,0.15,0.0,-,122,185,83.98%,13.04,0.075,0.075,0.005751533742331288,no
EGO,Put,EGO210319P00006000,2021-01-19 12:02AM EST,6.0,0.05,0.0,0.55,0.0,-,-,2,258.98%,13.04,0.275,0.05,0.008333333333333333,no
EGO,Put,EGO210319P00008000,2021-01-29 10:00AM EST,8.0,0.18,0.0,0.8,0.0,-,5,35,161.33%,13.04,0.4,0.18,0.0225,no
EGO,Put,EGO210319P00009000,2021-02-01 3:17PM EST,9.0,0.2,0.0,0.25,0.0,-,20,76,92.19%,13.04,0.125,0.125,0.013888888888888888,no
EGO,Put,EGO210319P00010000,2021-02-12 3:28PM EST,10.0,0.14,0.1,0.25,-0.06,-30.00%,2,175,78.52%,13.04,0.175,0.14,0.014000000000000002,no
EGO,Put,EGO210319P00011000,2021-02-12 11:00AM EST,11.0,0.3,0.25,0.35,0.0,-,1,562,70.31%,13.04,0.3,0.3,0.027272727272727268,no
EGO,Put,EGO210319P00012000,2021-02-12 10:55AM EST,12.0,0.6,0.55,0.65,0.0,-,1,1450,69.34%,13.04,0.6000000000000001,0.6,0.05,no
EGO,Put,EGO210319P00013000,2021-02-11 1:18PM EST,13.0,1.1,0.95,1.15,0.05,+4.76%,500,2802,68.65%,13.04,1.0499999999999998,1.0499999999999998,0.08076923076923076,yes
EGO,Put,EGO210319P00014000,2021-02-10 1:07PM EST,14.0,1.65,1.6,1.75,0.0,-,1,350,69.92%,13.04,1.675,1.65,0.11785714285714285,no
EGO,Put,EGO210319P00015000,2021-02-12 2:31PM EST,15.0,2.45,2.3,2.55,0.18,+7.93%,11,22,71.48%,13.04,2.425,2.425,0.16166666666666665,no
EGO,Put,EGO210319P00016000,2021-02-08 2:12PM EST,16.0,3.44,3.2,3.4,0.34,+10.97%,7,7,76.56%,13.04,3.3,3.3,0.20625,no
TSE,Call,TSE210319C00040000,2021-02-01 9:30AM EST,40.0,12.33,18.3,20.7,0.0,-,1,3,90.53%,59.05,19.5,12.33,0.2088060965283658,no
TSE,Call,TSE210319C00050000,2021-02-08 1:36PM EST,50.0,8.48,9.6,10.3,0.0,-,2,24,58.98%,59.05,9.95,8.48,0.14360711261642678,no
TSE,Call,TSE210319C00055000,2021-02-12 3:05PM EST,55.0,5.58,5.9,7.0,-0.36,-6.06%,11,147,60.21%,59.05,6.45,5.58,0.0944961896697714,no
TSE,Call,TSE210319C00060000,2021-02-12 3:52PM EST,60.0,3.2,3.2,3.5,0.0,-,18,177,53.37%,59.05,3.35,3.2,0.0541913632514818,yes
TSE,Call,TSE210319C00065000,2021-02-12 12:35PM EST,65.0,1.75,1.5,1.9,0.15,+9.37%,3,52,53.71%,59.05,1.7,1.7,0.028789161727349705,no
TSE,Call,TSE210319C00070000,2021-02-11 3:10PM EST,70.0,0.8,0.75,0.95,0.0,-,1,5,55.27%,59.05,0.85,0.8,0.01354784081287045,no
TSE,Call,TSE210319C00085000,2021-01-19 12:01AM EST,85.0,0.45,0.05,0.55,0.0,-,-,4,72.46%,59.05,0.30000000000000004,0.30000000000000004,0.0050804403048264205,no
TSE,Put,TSE210319P00040000,2021-02-05 10:48AM EST,40.0,0.32,0.0,0.5,0.0,-,30,34,79.49%,59.05,0.25,0.25,0.00625,no
TSE,Put,TSE210319P00045000,2021-02-12 2:49PM EST,45.0,0.39,0.25,0.4,0.0,-,1,30,62.70%,59.05,0.325,0.325,0.007222222222222224,no
TSE,Put,TSE210319P00050000,2021-02-12 2:49PM EST,50.0,0.86,0.75,0.95,-0.15,-14.85%,1,23,57.76%,59.05,0.85,0.85,0.017,no
TSE,Put,TSE210319P00055000,2021-02-12 3:37PM EST,55.0,2.15,1.85,2.15,-0.9,-29.51%,7,314,53.81%,59.05,2.0,2.0,0.03636363636363636,yes
TSE,Put,TSE210319P00060000,2021-01-21 12:41PM EST,60.0,5.2,4.0,4.5,0.0,-,90,112,52.66%,59.05,4.25,4.25,0.07083333333333333,no
TSE,Put,TSE210319P00065000,2021-02-01 11:07AM EST,65.0,14.55,7.1,7.8,0.0,-,1,0,50.46%,59.05,7.449999999999998,7.449999999999998,0.1146153846153846,no
PQG,Call,PQG210319C00008200,2021-01-22 3:48PM EST,8.2,7.1,6.5,10.2,0.0,-,1,9,227.73%,15.88,8.35,7.1,0.4471032745591939,no
PQG,Call,PQG210319C00010000,2020-12-15 10:12AM EST,10.0,4.5,0.0,0.0,0.0,-,-,-,0.00%,15.88,0.0,0.0,0.0,no
PQG,Call,PQG210319C00010700,2021-01-25 11:39AM EST,10.7,4.3,4.0,7.7,0.0,-,2,14,155.86%,15.88,5.85,4.3,0.2707808564231738,no
PQG,Call,PQG210319C00012500,2020-12-14 10:59AM EST,12.5,1.76,0.0,0.0,0.0,-,-,12,0.00%,15.88,0.0,0.0,0.0,no
PQG,Call,PQG210319C00013200,2021-01-12 1:37PM EST,13.2,3.0,0.0,0.0,0.0,-,20,34,0.00%,15.88,0.0,0.0,0.0,no
