Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
CVX,Call,CVX210219C00087500,2021-01-29 3:51PM EST,87.5,2.05,1.92,2.16,-2.3,-52.87%,84,"1,235",39.43%,85.2,2.04,2.04,0.023943661971830985,no
CVX,Call,CVX210219C00088000,2021-01-29 2:32PM EST,88.0,1.79,1.73,2.04,-2.16,-54.68%,27,127,40.21%,85.2,1.885,1.79,0.0210093896713615,no
CVX,Call,CVX210219C00088500,2021-01-29 1:20PM EST,88.5,1.75,1.59,1.69,-2.05,-53.95%,6,84,37.74%,85.2,1.64,1.64,0.019248826291079813,no
CVX,Call,CVX210219C00089000,2021-01-29 2:05PM EST,89.0,1.61,1.43,1.67,-1.62,-50.15%,18,116,39.60%,85.2,1.5499999999999998,1.5499999999999998,0.0181924882629108,no
CVX,Call,CVX210219C00089500,2021-01-29 3:55PM EST,89.5,1.5,1.22,1.55,-1.63,-52.08%,61,232,39.97%,85.2,1.385,1.385,0.016255868544600937,no
CVX,Call,CVX210219C00090000,2021-01-29 3:58PM EST,90.0,1.3,1.09,1.3,-1.47,-53.07%,259,"3,478",38.31%,85.2,1.195,1.195,0.014025821596244131,no
CVX,Call,CVX210219C00090500,2021-01-29 11:13AM EST,90.5,1.42,1.06,1.29,-1.14,-44.53%,3,146,40.02%,85.2,1.175,1.175,0.013791079812206572,no
CVX,Call,CVX210219C00091000,2021-01-29 3:53PM EST,91.0,1.05,0.9,1.07,-1.5,-58.82%,24,75,38.43%,85.2,0.985,0.985,0.011561032863849768,no
CVX,Call,CVX210219C00091500,2021-01-29 1:46PM EST,91.5,1.03,0.86,1.01,-1.44,-58.30%,3,151,39.16%,85.2,0.935,0.935,0.010974178403755868,no
CVX,Call,CVX210219C00092000,2021-01-29 3:50PM EST,92.0,0.85,0.7,0.88,-1.17,-57.92%,120,348,38.62%,85.2,0.79,0.79,0.009272300469483569,no
CVX,Call,CVX210219C00092500,2021-01-29 3:46PM EST,92.5,0.71,0.7,0.84,-1.22,-63.21%,367,"1,881",39.50%,85.2,0.77,0.71,0.008333333333333333,no
CVX,Call,CVX210219C00093000,2021-01-29 3:55PM EST,93.0,0.72,0.63,0.76,-1.0,-58.14%,37,92,39.55%,85.2,0.6950000000000001,0.6950000000000001,0.008157276995305164,no
CVX,Call,CVX210219C00093500,2021-01-29 11:12AM EST,93.5,0.8,0.56,0.69,-0.71,-47.02%,2,47,39.70%,85.2,0.625,0.625,0.007335680751173709,no
CVX,Call,CVX210219C00094000,2021-01-29 3:38PM EST,94.0,0.55,0.5,0.62,-0.87,-61.27%,37,109,39.70%,85.2,0.56,0.55,0.006455399061032864,no
CVX,Call,CVX210219C00094500,2021-01-29 3:34PM EST,94.5,0.55,0.41,0.53,-0.79,-58.96%,1,81,39.11%,85.2,0.47,0.47,0.005516431924882628,no
CVX,Call,CVX210219C00095000,2021-01-29 3:47PM EST,95.0,0.43,0.4,0.49,-0.73,-62.93%,"1,060","5,531",39.55%,85.2,0.445,0.43,0.0050469483568075105,no
CVX,Call,CVX210219C00095500,2021-01-29 1:58PM EST,95.5,0.42,0.33,0.47,-0.71,-62.83%,10,312,40.38%,85.2,0.4,0.4,0.004694835680751174,no
CVX,Call,CVX210219C00096000,2021-01-29 9:43AM EST,96.0,1.26,0.34,0.41,0.28,+28.57%,4,79,40.09%,85.2,0.375,0.375,0.0044014084507042256,no
CVX,Call,CVX210219C00097000,2021-01-29 2:19PM EST,97.0,0.29,0.23,0.35,-0.55,-65.48%,26,526,40.82%,85.2,0.29,0.29,0.0034037558685446005,no
CVX,Call,CVX210219C00097500,2021-01-29 3:59PM EST,97.5,0.29,0.18,0.32,-0.46,-61.33%,185,"2,119",41.11%,85.2,0.25,0.25,0.0029342723004694834,no
CVX,Call,CVX210219C00098000,2021-01-29 2:52PM EST,98.0,0.23,0.22,0.29,-0.43,-65.15%,6,191,41.26%,85.2,0.255,0.23,0.002699530516431925,no
CVX,Call,CVX210219C00099000,2021-01-29 11:51AM EST,99.0,0.26,0.15,0.25,-0.32,-55.17%,6,89,42.04%,85.2,0.2,0.2,0.002347417840375587,no
CVX,Call,CVX210219C00100000,2021-01-29 3:59PM EST,100.0,0.2,0.16,0.2,-0.26,-56.52%,596,"5,304",42.14%,85.2,0.18,0.18,0.002112676056338028,no
CVX,Call,CVX210219C00101000,2021-01-29 1:20PM EST,101.0,0.16,0.09,0.28,-0.24,-60.00%,1,458,47.46%,85.2,0.185,0.16,0.0018779342723004692,no
CVX,Call,CVX210219C00105000,2021-01-29 3:48PM EST,105.0,0.08,0.08,0.11,-0.11,-57.89%,127,"5,000",46.68%,85.2,0.095,0.08,0.0009389671361502347,no
CVX,Call,CVX210219C00110000,2021-01-29 2:52PM EST,110.0,0.05,0.0,0.18,-0.05,-50.00%,33,"2,888",53.32%,85.2,0.09,0.05,0.0005868544600938967,no
CVX,Call,CVX210219C00115000,2021-01-29 11:31AM EST,115.0,0.03,0.03,0.11,-0.02,-40.00%,2,"1,257",58.79%,85.2,0.07,0.03,0.000352112676056338,no
CVX,Call,CVX210219C00120000,2021-01-29 1:41PM EST,120.0,0.04,0.02,0.05,0.0,-,340,"1,503",60.16%,85.2,0.035,0.035,0.0004107981220657277,no
CVX,Call,CVX210219C00125000,2021-01-27 1:46PM EST,125.0,0.04,0.0,0.05,0.0,-,10,253,64.06%,85.2,0.025,0.025,0.00029342723004694836,no
CVX,Call,CVX210219C00130000,2021-01-12 12:45PM EST,130.0,0.05,0.0,0.41,0.0,-,1,5,91.50%,85.2,0.205,0.05,0.0005868544600938967,no
CVX,Call,CVX210219C00135000,2021-01-26 3:55PM EST,135.0,0.01,0.0,0.02,0.0,-,1,81,68.75%,85.2,0.01,0.01,0.00011737089201877934,no
CVX,Put,CVX210219P00042500,2021-01-21 11:40AM EST,42.5,0.02,0.0,0.02,0.0,-,1,1,104.69%,85.2,0.01,0.01,0.00023529411764705883,no
CVX,Put,CVX210219P00045000,2021-01-15 3:03PM EST,45.0,0.01,0.0,0.36,0.0,-,1,121,138.09%,85.2,0.18,0.01,0.0002222222222222222,no
CVX,Put,CVX210219P00050000,2020-12-23 12:34PM EST,50.0,0.06,0.0,0.15,0.0,-,2,3,103.13%,85.2,0.075,0.06,0.0012,no
CVX,Put,CVX210219P00055000,2021-01-19 2:36PM EST,55.0,0.01,0.0,0.63,0.0,-,12,81,109.57%,85.2,0.315,0.01,0.00018181818181818183,no
CVX,Put,CVX210219P00060000,2021-01-21 1:43PM EST,60.0,0.06,0.0,0.11,0.0,-,1,127,67.97%,85.2,0.055,0.055,0.0009166666666666666,no
CVX,Put,CVX210219P00065000,2021-01-29 3:27PM EST,65.0,0.08,0.05,0.08,0.04,+100.00%,10,237,55.47%,85.2,0.065,0.065,0.001,no
CVX,Put,CVX210219P00070000,2021-01-29 3:08PM EST,70.0,0.2,0.2,0.24,0.08,+66.67%,445,"1,873",52.44%,85.2,0.22,0.2,0.002857142857142857,no
CVX,Put,CVX210219P00075000,2021-01-29 3:47PM EST,75.0,0.68,0.6,0.67,0.33,+94.29%,"1,085","2,770",50.39%,85.2,0.635,0.635,0.008466666666666667,no
CVX,Put,CVX210219P00077500,2021-01-29 3:57PM EST,77.5,0.98,0.97,1.13,0.37,+60.66%,103,762,50.12%,85.2,1.0499999999999998,0.98,0.01264516129032258,no
CVX,Put,CVX210219P00079000,2021-01-29 3:59PM EST,79.0,1.44,1.27,1.5,0.64,+80.00%,17,58,49.98%,85.2,1.385,1.385,0.017531645569620252,no
CVX,Put,CVX210219P00080000,2021-01-29 3:59PM EST,80.0,1.69,1.64,1.78,0.75,+79.79%,394,"2,662",49.71%,85.2,1.71,1.69,0.021125,no
CVX,Put,CVX210219P00081000,2021-01-29 3:39PM EST,81.0,1.95,1.9,2.11,0.83,+74.11%,5,51,49.66%,85.2,2.005,1.95,0.024074074074074074,no
CVX,Put,CVX210219P00082000,2021-01-29 3:33PM EST,82.0,2.21,2.32,2.49,0.84,+61.31%,76,80,49.76%,85.2,2.405,2.21,0.026951219512195118,no
CVX,Put,CVX210219P00082500,2021-01-29 3:56PM EST,82.5,2.79,2.45,2.78,1.33,+91.10%,92,"2,135",50.93%,85.2,2.615,2.615,0.0316969696969697,no
CVX,Put,CVX210219P00083000,2021-01-29 3:58PM EST,83.0,2.87,2.67,2.91,1.37,+91.33%,56,105,49.85%,85.2,2.79,2.79,0.0336144578313253,no
CVX,Put,CVX210219P00084000,2021-01-29 3:26PM EST,84.0,3.05,3.15,3.4,1.1,+56.41%,29,165,50.29%,85.2,3.275,3.05,0.036309523809523805,no
CVX,Put,CVX210219P00085000,2021-01-29 3:58PM EST,85.0,3.75,3.6,3.9,1.52,+68.16%,215,"3,418",50.34%,85.2,3.75,3.75,0.04411764705882353,yes
CVX,Put,CVX210219P00086000,2021-01-29 3:59PM EST,86.0,4.44,4.3,4.55,1.81,+68.82%,104,"1,204",50.22%,85.2,4.425,4.425,0.05145348837209302,no
CVX,Put,CVX210219P00087000,2021-01-29 3:59PM EST,87.0,4.97,4.85,5.15,2.01,+67.91%,82,180,50.24%,85.2,5.0,4.97,0.05712643678160919,no
CVX,Put,CVX210219P00087500,2021-01-29 3:59PM EST,87.5,5.35,5.2,5.5,2.1,+64.62%,60,"2,499",50.85%,85.2,5.35,5.35,0.06114285714285714,no
CVX,Put,CVX210219P00088000,2021-01-29 12:38PM EST,88.0,5.67,5.5,5.85,2.13,+60.17%,122,153,51.05%,85.2,5.675,5.67,0.06443181818181819,no
CVX,Put,CVX210219P00088500,2021-01-29 10:45AM EST,88.5,4.97,5.85,6.2,1.3,+35.42%,5,191,51.44%,85.2,6.025,4.97,0.05615819209039548,no
CVX,Put,CVX210219P00089000,2021-01-29 1:05PM EST,89.0,6.37,5.95,6.55,2.25,+54.61%,18,765,50.10%,85.2,6.25,6.25,0.0702247191011236,no
CVX,Put,CVX210219P00089500,2021-01-29 3:01PM EST,89.5,6.6,6.45,7.05,2.25,+51.72%,5,137,52.27%,85.2,6.75,6.6,0.07374301675977653,no
CVX,Put,CVX210219P00090000,2021-01-29 3:48PM EST,90.0,7.28,6.85,7.35,2.7,+58.95%,191,"2,213",52.34%,85.2,7.1,7.1,0.07888888888888887,no
CVX,Put,CVX210219P00090500,2021-01-29 9:50AM EST,90.5,7.1,7.35,7.7,2.25,+46.39%,6,104,53.37%,85.2,7.525,7.1,0.07845303867403315,no
CVX,Put,CVX210219P00091000,2021-01-28 12:05PM EST,91.0,5.0,7.65,8.1,0.0,-,4,46,53.27%,85.2,7.875,5.0,0.054945054945054944,no
CVX,Put,CVX210219P00091500,2021-01-29 1:52PM EST,91.5,8.28,7.85,8.6,2.93,+54.77%,15,56,53.05%,85.2,8.225,8.225,0.08989071038251366,no
CVX,Put,CVX210219P00092000,2021-01-29 12:19PM EST,92.0,8.47,8.35,9.0,2.67,+46.03%,7,149,54.18%,85.2,8.675,8.47,0.09206521739130437,no
CVX,Put,CVX210219P00092500,2021-01-29 3:45PM EST,92.5,9.33,8.8,9.5,3.18,+51.71%,31,734,55.62%,85.2,9.15,9.15,0.09891891891891892,no
CVX,Put,CVX210219P00093000,2021-01-29 2:47PM EST,93.0,9.58,9.25,9.85,2.9,+43.41%,17,70,55.91%,85.2,9.55,9.55,0.10268817204301076,no
CVX,Put,CVX210219P00093500,2021-01-26 10:20AM EST,93.5,5.6,9.7,10.65,0.0,-,1,35,59.52%,85.2,10.175,5.6,0.05989304812834224,no
CVX,Put,CVX210219P00094000,2021-01-28 9:41AM EST,94.0,7.32,10.1,10.95,0.0,-,4,37,58.94%,85.2,10.525,7.32,0.07787234042553191,no
CVX,Put,CVX210219P00094500,2021-01-28 9:38AM EST,94.5,7.55,10.55,11.45,0.0,-,2,19,60.23%,85.2,11.0,7.55,0.07989417989417989,no
CVX,Put,CVX210219P00095000,2021-01-29 3:58PM EST,95.0,11.4,10.95,11.65,3.23,+39.53%,55,"1,253",58.64%,85.2,11.3,11.3,0.11894736842105265,no
CVX,Put,CVX210219P00095500,2021-01-19 2:33PM EST,95.5,4.75,10.95,12.7,0.0,-,-,17,60.64%,85.2,11.825,4.75,0.04973821989528796,no
CVX,Put,CVX210219P00096000,2021-01-29 3:48PM EST,96.0,12.51,11.9,12.7,4.4,+54.25%,16,11,61.77%,85.2,12.3,12.3,0.12812500000000002,no
CVX,Put,CVX210219P00097000,2021-01-20 3:59PM EST,97.0,5.15,12.25,15.0,0.0,-,-,6,70.19%,85.2,13.625,5.15,0.05309278350515465,no
CVX,Put,CVX210219P00097500,2021-01-29 3:45PM EST,97.5,13.84,13.05,15.1,3.63,+35.55%,3,611,70.90%,85.2,14.075,13.84,0.14194871794871794,no
CVX,Put,CVX210219P00098000,2021-01-28 11:04AM EST,98.0,10.68,13.05,16.2,0.0,-,4,22,73.24%,85.2,14.625,10.68,0.1089795918367347,no
CVX,Put,CVX210219P00099000,2021-01-21 9:46AM EST,99.0,7.7,14.5,16.5,0.0,-,10,24,74.12%,85.2,15.5,7.7,0.07777777777777778,no
CVX,Put,CVX210219P00100000,2021-01-29 2:39PM EST,100.0,16.27,14.75,18.15,3.37,+26.12%,6,78,76.12%,85.2,16.45,16.27,0.16269999999999998,no
CVX,Put,CVX210219P00105000,2021-01-29 1:04PM EST,105.0,20.93,20.5,21.35,8.53,+68.79%,19,226,78.96%,85.2,20.925,20.925,0.1992857142857143,no
CVX,Put,CVX210219P00110000,2021-01-11 1:26PM EST,110.0,15.83,24.95,28.1,0.0,-,1,372,103.00%,85.2,26.525,15.83,0.1439090909090909,no
CVX,Put,CVX210219P00115000,2020-12-29 2:00PM EST,115.0,31.75,25.15,28.9,0.0,-,4,312,0.00%,85.2,27.025,27.025,0.235,no
CVX,Put,CVX210219P00120000,2020-12-29 2:08PM EST,120.0,36.6,29.55,34.4,0.0,-,1,222,0.00%,85.2,31.975,31.975,0.2664583333333333,no
CVX,Put,CVX210219P00125000,2020-12-29 1:49PM EST,125.0,41.6,34.6,39.35,0.0,-,-,5,0.00%,85.2,36.975,36.975,0.2958,no
CVX,Put,CVX210219P00130000,2021-01-14 10:40AM EST,130.0,36.35,43.5,48.25,0.0,-,39,43,126.71%,85.2,45.875,36.35,0.2796153846153846,no
CFG,Call,CFG210219C00020000,2021-01-28 10:16AM EST,20.0,16.6,14.0,18.9,0.0,-,5,5,98.44%,36.44,16.45,16.45,0.4514270032930846,no
CFG,Call,CFG210219C00027500,2021-01-13 11:19AM EST,27.5,12.38,6.6,11.5,0.0,-,1,4,72.66%,36.44,9.05,9.05,0.2483534577387487,no
CFG,Call,CFG210219C00030000,2020-12-23 12:51PM EST,30.0,5.8,6.5,9.5,0.0,-,-,2,129.10%,36.44,8.0,5.8,0.15916575192096594,no
CFG,Call,CFG210219C00032500,2021-01-28 12:29PM EST,32.5,4.9,3.9,4.3,0.0,-,2,67,50.49%,36.44,4.1,4.1,0.11251372118551042,no
CFG,Call,CFG210219C00035000,2021-01-29 3:00PM EST,35.0,2.28,2.1,2.4,-0.37,-13.96%,21,454,47.27%,36.44,2.25,2.25,0.06174533479692646,no
CFG,Call,CFG210219C00037500,2021-01-29 3:51PM EST,37.5,1.0,0.85,1.15,-0.29,-22.48%,40,313,47.12%,36.44,1.0,1.0,0.0274423710208562,yes
CFG,Call,CFG210219C00040000,2021-01-29 3:54PM EST,40.0,0.4,0.3,0.5,-0.1,-20.00%,61,867,48.44%,36.44,0.4,0.4,0.010976948408342482,no
CFG,Call,CFG210219C00042500,2021-01-29 12:06PM EST,42.5,0.17,0.05,0.2,-0.08,-32.00%,9,588,49.81%,36.44,0.125,0.125,0.003430296377607025,no
CFG,Call,CFG210219C00045000,2021-01-28 3:46PM EST,45.0,0.1,0.05,0.1,0.0,-,33,"2,257",50.98%,36.44,0.07500000000000001,0.07500000000000001,0.0020581778265642155,no
CFG,Call,CFG210219C00047500,2021-01-25 1:07PM EST,47.5,0.05,0.0,2.0,0.0,-,12,643,116.89%,36.44,1.0,0.05,0.0013721185510428102,no
CFG,Call,CFG210219C00050000,2021-01-29 9:57AM EST,50.0,0.05,0.0,0.1,0.0,-,10,54,66.02%,36.44,0.05,0.05,0.0013721185510428102,no
CFG,Put,CFG210219P00020000,2020-12-23 9:44AM EST,20.0,0.1,0.0,0.15,0.0,-,-,20,130.08%,36.44,0.075,0.075,0.00375,no
CFG,Put,CFG210219P00025000,2021-01-06 9:30AM EST,25.0,0.41,0.0,5.0,0.0,-,8,5,240.43%,36.44,2.5,0.41,0.016399999999999998,no
CFG,Put,CFG210219P00027500,2021-01-15 10:18AM EST,27.5,0.15,0.0,2.25,0.0,-,1,18,140.53%,36.44,1.125,0.15,0.005454545454545454,no
CFG,Put,CFG210219P00030000,2021-01-27 10:54AM EST,30.0,0.25,0.1,0.25,0.0,-,1,109,59.96%,36.44,0.175,0.175,0.005833333333333333,no
CFG,Put,CFG210219P00032500,2021-01-29 1:57PM EST,32.5,0.52,0.3,0.65,0.22,+73.33%,2,222,55.96%,36.44,0.475,0.475,0.014615384615384615,no
CFG,Put,CFG210219P00035000,2021-01-29 3:38PM EST,35.0,1.08,1.0,1.3,0.28,+35.00%,41,643,53.32%,36.44,1.15,1.08,0.030857142857142864,yes
CFG,Put,CFG210219P00037500,2021-01-29 12:01PM EST,37.5,2.22,2.25,2.65,0.4,+21.98%,2,410,54.30%,36.44,2.45,2.22,0.0592,no
CFG,Put,CFG210219P00040000,2021-01-28 3:08PM EST,40.0,3.6,4.1,4.5,0.0,-,1,180,57.42%,36.44,4.3,3.6,0.09,no
CFG,Put,CFG210219P00042500,2021-01-21 2:33PM EST,42.5,4.1,5.9,7.4,0.0,-,1,25,69.53%,36.44,6.65,4.1,0.09647058823529413,no
CFG,Put,CFG210219P00045000,2021-01-27 1:26PM EST,45.0,9.7,8.3,10.2,0.0,-,5,5,89.26%,36.44,9.25,9.25,0.20555555555555555,no
CFG,Put,CFG210219P00047500,2021-01-28 10:50AM EST,47.5,11.4,10.5,12.5,11.4,-,-,5,90.33%,36.44,11.5,11.4,0.24,no
COP,Call,COP210219C00020000,2020-12-16 11:16AM EST,20.0,22.51,25.85,26.8,0.0,-,1,15,560.94%,40.03,26.325000000000006,22.51,0.5623282538096428,no
COP,Call,COP210219C00023000,2020-11-20 3:58PM EST,23.0,16.98,17.45,18.3,0.0,-,1,1,202.54%,40.03,17.875,16.98,0.4241818636022983,no
COP,Call,COP210219C00024000,2020-11-30 10:53AM EST,24.0,17.7,15.65,16.05,0.0,-,2,3,92.19%,40.03,15.85,15.85,0.3959530352235823,no
COP,Call,COP210219C00025000,2020-11-23 9:30AM EST,25.0,15.8,14.55,15.5,0.0,-,1,6,150.98%,40.03,15.025,15.025,0.3753434923807145,no
COP,Call,COP210219C00028000,2020-12-21 9:35AM EST,28.0,11.62,14.8,15.6,0.0,-,1,13,249.90%,40.03,15.2,11.62,0.2902822882837871,no
COP,Call,COP210219C00029000,2021-01-14 1:02PM EST,29.0,18.69,8.95,13.5,0.0,-,2,40,89.84%,40.03,11.225,11.225,0.2804146889832625,no
COP,Call,COP210219C00030000,2021-01-29 11:38AM EST,30.0,11.2,8.6,13.0,-1.1,-8.94%,2,226,120.22%,40.03,10.8,10.8,0.26979765176117915,no
COP,Call,COP210219C00031000,2021-01-14 12:38PM EST,31.0,16.7,7.0,11.7,0.0,-,2,55,84.38%,40.03,9.35,9.35,0.2335748188858356,no
COP,Call,COP210219C00032000,2021-01-26 11:37AM EST,32.0,10.44,8.15,11.5,0.0,-,1,18,143.16%,40.03,9.825,9.825,0.2454409193105171,no
COP,Call,COP210219C00033000,2021-01-07 9:30AM EST,33.0,12.4,5.3,9.85,0.0,-,20,120,80.66%,40.03,7.574999999999998,7.574999999999998,0.1892330751936048,no
COP,Call,COP210219C00034000,2021-01-22 9:30AM EST,34.0,8.27,3.95,7.3,0.0,-,1,129,101.32%,40.03,5.625,5.625,0.14051961029228074,no
COP,Call,COP210219C00035000,2021-01-29 2:23PM EST,35.0,5.41,3.0,7.15,-1.28,-19.13%,5,499,119.34%,40.03,5.075,5.075,0.12677991506370226,no
COP,Call,COP210219C00036000,2021-01-27 3:54PM EST,36.0,5.5,2.1,5.3,0.0,-,5,250,80.27%,40.03,3.7,3.7,0.0924306769922558,no
COP,Call,COP210219C00037000,2021-01-29 1:06PM EST,37.0,3.45,3.45,7.0,-1.6,-31.68%,2,189,97.66%,40.03,5.225,3.45,0.08618536097926555,no
COP,Call,COP210219C00038000,2021-01-27 2:44PM EST,38.0,3.96,1.0,5.8,0.0,-,5,693,61.52%,40.03,3.4,3.4,0.08493629777666749,no
COP,Call,COP210219C00039000,2021-01-29 12:28PM EST,39.0,2.41,2.0,5.5,-0.99,-29.12%,2,173,87.11%,40.03,3.75,2.41,0.060204846365226085,no
COP,Call,COP210219C00040000,2021-01-29 3:54PM EST,40.0,2.16,2.0,3.0,-0.34,-13.60%,22,"3,104",66.55%,40.03,2.5,2.16,0.053959530352235816,no
COP,Call,COP210219C00041000,2021-01-29 11:22AM EST,41.0,2.08,1.34,3.25,0.01,+0.48%,6,940,72.85%,40.03,2.295,2.08,0.051961029228078943,yes
COP,Call,COP210219C00041500,2021-01-25 1:06PM EST,41.5,1.96,1.17,2.97,0.0,-,16,16,72.12%,40.03,2.0700000000000003,1.96,0.04896327754184362,no
COP,Call,COP210219C00042000,2021-01-29 3:50PM EST,42.0,1.34,1.01,1.62,-0.48,-26.37%,"2,538","2,282",56.40%,40.03,1.315,1.315,0.03285036222832875,no
COP,Call,COP210219C00042500,2021-01-29 2:53PM EST,42.5,1.15,1.0,1.7,-0.36,-23.84%,1,110,61.91%,40.03,1.35,1.15,0.028728453659755182,no
COP,Call,COP210219C00043000,2021-01-29 3:59PM EST,43.0,0.96,0.82,0.95,-0.34,-26.15%,15,"1,184",52.54%,40.03,0.885,0.885,0.02210841868598551,no
COP,Call,COP210219C00043500,2021-01-28 3:08PM EST,43.5,1.26,0.75,2.86,0.0,-,2,23,83.50%,40.03,1.805,1.26,0.031476392705470896,no
COP,Call,COP210219C00044000,2021-01-29 3:50PM EST,44.0,0.77,0.39,2.07,-0.28,-26.67%,1,722,70.85%,40.03,1.23,0.77,0.019235573320009997,no
COP,Call,COP210219C00044500,2021-01-29 3:34PM EST,44.5,0.67,0.33,2.74,-0.63,-48.46%,1,52,83.79%,40.03,1.535,0.67,0.01673744691481389,no
COP,Call,COP210219C00045000,2021-01-29 3:59PM EST,45.0,0.59,0.5,0.58,-0.31,-34.44%,"2,626","4,269",55.03%,40.03,0.54,0.54,0.013489882588058956,no
COP,Call,COP210219C00045500,2021-01-27 12:49PM EST,45.5,1.0,0.45,1.43,0.0,-,2,52,72.46%,40.03,0.94,0.94,0.02348238820884337,no
COP,Call,COP210219C00046000,2021-01-29 11:48AM EST,46.0,0.59,0.22,0.96,-0.15,-20.27%,219,"2,404",63.14%,40.03,0.59,0.59,0.01473894579065701,no
COP,Call,COP210219C00046500,2021-01-25 10:54AM EST,46.5,0.6,0.22,0.51,0.0,-,3,102,56.45%,40.03,0.365,0.365,0.009118161378965777,no
COP,Call,COP210219C00047000,2021-01-29 1:25PM EST,47.0,0.45,0.05,0.48,-0.18,-28.57%,14,989,53.91%,40.03,0.265,0.265,0.006620034973769673,no
COP,Call,COP210219C00047500,2021-01-29 2:59PM EST,47.5,0.35,0.06,2.41,-0.44,-55.70%,1,31,95.31%,40.03,1.235,0.35,0.00874344241818636,no
COP,Call,COP210219C00048000,2021-01-29 1:59PM EST,48.0,0.38,0.06,0.55,-0.16,-29.63%,2,"3,723",61.13%,40.03,0.30500000000000005,0.30500000000000005,0.007619285535848116,no
COP,Call,COP210219C00048500,2021-01-22 1:22PM EST,48.5,0.45,0.25,1.24,0.0,-,6,5,83.69%,40.03,0.745,0.45,0.011241568823382463,no
COP,Call,COP210219C00049000,2021-01-29 11:47AM EST,49.0,0.33,0.08,2.34,-0.1,-23.26%,1,853,103.56%,40.03,1.21,0.33,0.008243817137147141,no
COP,Call,COP210219C00050000,2021-01-29 1:12PM EST,50.0,0.25,0.19,0.3,-0.11,-30.56%,8,"33,357",66.89%,40.03,0.245,0.245,0.006120409692730452,no
COP,Call,COP210219C00050500,2021-01-27 9:30AM EST,50.5,0.32,0.03,2.32,0.0,-,1,1,110.84%,40.03,1.1749999999999998,0.32,0.00799400449662753,no
COP,Call,COP210219C00051000,2021-01-20 2:40PM EST,51.0,0.56,0.02,2.32,0.0,-,-,10,113.38%,40.03,1.17,0.56,0.013989507869098177,no
COP,Call,COP210219C00052000,2021-01-22 9:30AM EST,52.0,0.13,0.03,2.28,0.0,-,4,9,118.07%,40.03,1.1549999999999998,0.13,0.003247564326754934,no
COP,Call,COP210219C00053000,2021-01-22 10:55AM EST,53.0,0.11,0.0,2.1,0.0,-,1,37,119.14%,40.03,1.05,0.11,0.002747939045715713,no
COP,Call,COP210219C00054000,2021-01-19 3:19PM EST,54.0,0.35,0.0,2.26,0.0,-,-,9,127.05%,40.03,1.13,0.35,0.00874344241818636,no
COP,Call,COP210219C00055000,2021-01-28 3:55PM EST,55.0,0.2,0.0,0.31,0.0,-,2,"17,870",79.30%,40.03,0.155,0.155,0.00387209592805396,no
COP,Call,COP210219C00060000,2021-01-27 3:56PM EST,60.0,0.08,0.0,0.34,0.0,-,6,"2,152",97.46%,40.03,0.17,0.08,0.0019985011241568824,no
COP,Call,COP210219C00065000,2021-01-25 11:06AM EST,65.0,0.02,0.0,0.09,0.0,-,6,209,91.80%,40.03,0.045,0.02,0.0004996252810392206,no
COP,Put,COP210219P00015000,2021-01-26 9:40AM EST,15.0,0.01,0.0,0.06,0.0,-,2,93,176.56%,40.03,0.03,0.01,0.0006666666666666666,no
COP,Put,COP210219P00020000,2021-01-29 2:49PM EST,20.0,0.55,0.0,0.82,0.51,"+1,275.00%",5,27,201.56%,40.03,0.41,0.41,0.0205,no
COP,Put,COP210219P00023000,2020-11-16 12:35PM EST,23.0,0.22,0.0,0.17,0.0,-,18,132,121.88%,40.03,0.085,0.085,0.003695652173913044,no
COP,Put,COP210219P00024000,2020-12-17 11:05AM EST,24.0,0.01,0.0,0.3,0.0,-,1,14,125.78%,40.03,0.15,0.01,0.0004166666666666667,no
COP,Put,COP210219P00025000,2021-01-21 2:34PM EST,25.0,0.05,0.0,2.16,0.0,-,1,"1,445",192.97%,40.03,1.08,0.05,0.002,no
COP,Put,COP210219P00026000,2020-11-05 11:24AM EST,26.0,1.39,0.0,0.49,0.0,-,-,2,120.31%,40.03,0.245,0.245,0.009423076923076923,no
COP,Put,COP210219P00027000,2021-01-29 9:55AM EST,27.0,0.08,0.0,2.23,-0.27,-77.14%,1,36,170.90%,40.03,1.115,0.08,0.002962962962962963,no
COP,Put,COP210219P00028000,2021-01-07 1:39PM EST,28.0,0.11,0.0,2.21,0.0,-,20,33,158.89%,40.03,1.105,0.11,0.003928571428571429,no
COP,Put,COP210219P00029000,2021-01-28 1:13PM EST,29.0,0.26,0.04,0.56,0.0,-,1,53,99.51%,40.03,0.30000000000000004,0.26,0.00896551724137931,no
COP,Put,COP210219P00030000,2021-01-29 2:23PM EST,30.0,0.25,0.14,2.27,-0.02,-7.41%,3,861,141.50%,40.03,1.205,0.25,0.008333333333333333,no
COP,Put,COP210219P00031000,2021-01-28 1:13PM EST,31.0,0.29,0.03,2.34,0.0,-,1,52,129.69%,40.03,1.1849999999999998,0.29,0.009354838709677418,no
COP,Put,COP210219P00032000,2021-01-22 11:19AM EST,32.0,0.12,0.27,2.4,0.0,-,1,232,125.20%,40.03,1.335,0.12,0.00375,no
